id,text,aspects_json
201797474,"The game is a lot of fun!  Definitely more challenging than I thought, and most missions took 2-3 tries to play through, but feels like a much more polished experience than what I was expecting.   Coming from an RTS background going all the way back to C&C/Warcraft I, this is most advanced one I've played in recent memory.  It's hard not to view this game in comparison to SC2, but I would actually put the 1v1 a step above because you really don't realize how nice the QoL improvements are until you go back to SC2.  Also, while superficially the two are similar, there are little modern effects incorporated into this game that makes the difference over time.  This game is an amazing accomplishment for such a small, upstart team, and I see it developing into the next great RTS in due time.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"The game is a lot of fun! Definitely more challenging than I thought""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Coming from an RTS background going all the way back to C&C/Warcraft I, this is most advanced one I've played in recent memory""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"feels like a much more polished experience than what I was expecting""""}, {""""aspect"""": """"General"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"This game is an amazing accomplishment for such a small, upstart team, and I see it developing into the next great RTS in due time""""}]"
201797025,"Decently fun experience on the Vanguard campaign but is hampered by unskippable ship segments, an uninspired plot and generally easy missions even on Brutal. 

Recommended since the game is free to try with multiple game modes and has gameplay reminiscent of StarCraft. The game is definitely still incomplete however.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Decently fun experience on the Vanguard campaign""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"hampered by unskippable ship segments, an uninspired plot and generally easy missions even on Brutal""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Recommended since the game is free to try with multiple game modes""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"has gameplay reminiscent of StarCraft""""}, {""""aspect"""": """"General"""", """"sentiment"""": """"Neutral"""", """"snippet"""": """"The game is definitely still incomplete however""""}]"
201795799,not ready,"[{""""aspect"""": """"General"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"not ready""""}]"
201795290,"I played the early access version and I unfortunately didn't like it much.

This is just off brand StarCraft 2 down to a T. All 3 factions are just generic off shoots of the Terrans, Zerg and Protoss, the similarities are just too many which begs the question, what exactly this game does differently than SC2? Which mind you, released already 15 years ago and had all that time to expand and mature.

Stormgate is just, unfortunately, a poor knock off of what SC2 did already, making it unappealing and uninteresting.

If you could compare both games side by side, some people will not see any difference at all.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Stormgate is just, unfortunately, a poor knock off of what SC2 did already, making it unappealing and uninteresting""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"All 3 factions are just generic off shoots of the Terrans, Zerg and Protoss, the similarities are just too many""""}]"
201792691,"Campain is quite fun, but it has some quirks/bugs, so somehow after changing a hotkey it does not reliably work annymore.
Also its quite annoying to have to have to talk to all kinds of stupid npcs bevore i can start a mission when i want to replay it.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Campain is quite fun""""}, {""""aspect"""": """"Bugs"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"after changing a hotkey it does not reliably work anymore""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"quite annoying to have to talk to all kinds of stupid npcs before i can start a mission when i want to replay it""""}]"
201791519,"Second play session, like the game more now. I actually found the Infernal, the first race I tried, to be my least favorite. I like the Celestials most... so something must be wrong with me. 
The AI seems totally broken at the moment. Like... the brutal AI will attack you once and then it basically afks the rest of the match. That's SC1 AI behavior. Something is definitely wrong with it.

Leaving Early Access is a move that has everyone confused. The first campaign is done, but one of the 3 multiplayer factions is low-key unfinished, Coop is unfinished, and 3v3 is not anywhere to be seen.

I anticipate getting better at the game and seeing more varied strategies. I am looking forward to 3v3s, Co-op, and trying out the campaign.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Second play session, like the game more now""""}, {""""aspect"""": """"Bugs"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The AI seems totally broken at the moment. Like... the brutal AI will attack you once and then it basically afks the rest of the match""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"one of the 3 multiplayer factions is low-key unfinished, Coop is unfinished, and 3v3 is not anywhere to be seen""""}]"
201791250,"It still needs work, but it's definitely good enough to get a thumbs up from me. Coop is missing a fair bit compared to Starcraft 2. There's only one F2P commander for instance. The vs AI personalities are a neat new feature. Multiplayer seems fairly balanced from what I've seen, but I don't play 1v1 myself. The Celestial rework is cool. Unfortunately a lot of the mulitplayer faction improvements haven't been carried over into Coop, so there is a bit of a weird mismatch currently.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"it's definitely good enough to get a thumbs up from me""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"There's only one F2P commander for instance""""}, {""""aspect"""": """"Balance"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Multiplayer seems fairly balanced from what I've seen""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"a lot of the mulitplayer faction improvements haven't been carried over into Coop, so there is a bit of a weird mismatch currently""""}]"
201787158,"idk why people didnt like it, i love SC2, this is super good for me, i will donate to supp devs","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"this is super good for me""""}, {""""aspect"""": """"Support"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"i will donate to supp devs""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"i love SC2""""}]"
201786308,"The game is currently still not a 1.0 but for the devs to release the completed campaign and 1v1 is quite a big step forward. The initial campaign rework during early access was a great change and the extra missions released recently have followed the same trend. Each campaign mission has it's own organic twist to gameplay to work around your macro which is fun and engaging, I think the campaign experience is very reminiscent of starcraft 2 and I'm looking forward to the next few campaigns that are being released. The ladder experience in 1v1 is a lot of fun and brings me back constantly to try and improve my build order and army comp, I am hoping for more tier 3 units though as currently there's only 1 tier 3 choice for each faction. The sigma labs modes are all good starts to fun game modes but obviously still need work for replay ability and usage, but the system for coop heroes is very nice and it'll be interesting to see how the devs integrate heroes into 3v3. Overall I'd definitely recommend the game for anyone interested in rts but I'd advise to not expect a perfect game straight away as the game still has a lot more development to come. I'm super excited to see where things go and there's definitely some really great potential here. Almost forgot: The devs should definitely look into a ""tutorial"" people new to rts and stormgate, as it's very difficult to introduce new players to the mechanics for each faction, especially as there are no campaigns for infernals or celestials.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Each campaign mission has its own organic twist to gameplay to work around your macro which is fun and engaging""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"The ladder experience in 1v1 is a lot of fun and brings me back constantly to try and improve my build order and army comp""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"i think the campaign experience is very reminiscent of starcraft 2""""}, {""""aspect"""": """"Support"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"i'm super excited to see where things go and there's definitely some really great potential here""""}, {""""aspect"""": """"General"""", """"sentiment"""": """"Neutral"""", """"snippet"""": """"The game is currently still not a 1.0 but for the devs to release the completed campaign and 1v1 is quite a big step forward""""}]"
201783446,"Edit: SPOILERS: finally finished the campaign and just can no longer recommend it after how the ending is done.

This is basically a review for the campaign. 

It picks up after the first couple of missions with a notable increase in quality and design at mission 7. The plot overall is interesting though nothing really new. The dialogue writing is... lord have mercy. Best way I can explain it is this writing is textbook ""tell, don't show"". It's all fairly spelled out and stilted. Voice actors themselves did great.

As for RTS game play, it's great. Great responsiveness, speed, pathing. It's missing some key hotkeys like select idle military, select military on screen, etc. I do really wish tabbing through unit types in a group allowed you to individually control that group like in AoE IV. Auto control group is fantastic and the advent of automatically assigning workers to build buildings within needing to go find them is a fantastic skill floor-raising feature without hurting the skill ceiling. Mostly just played Vangaurd because of the campaign and their unit roster is good.

I dunno, $25USD for 12 missions in 2025 is okay value. The production quality has glimmers of greatness with the lingering lack of quality from early access. I'd recommend it if you like RTS.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"As for RTS game play, it's great. Great responsiveness, speed, pathing""""}, {""""aspect"""": """"Controls"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"It's missing some key hotkeys like select idle military, select military on screen""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Neutral"""", """"snippet"""": """"$25USD for 12 missions in 2025 is okay value""""}, {""""aspect"""": """"Audio"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Voice actors themselves did great""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"The advent of automatically assigning workers to build buildings within needing to go find them is a fantastic skill floor-raising feature""""}, {""""aspect"""": """"General"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"finally finished the campaign and just can no longer recommend it after how the ending is done""""}]"
201782990,What an astonishing disappointment.,"[{""""aspect"""": """"General"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"What an astonishing disappointment""""}]"
201780400,"First things first: this game is obviously not in a state that most developers would even remotely start to consider a ""full release"" and it is not obvious (beyond what seems a fairly desperate attempt to secure more income) why the early game access tag was removed. Higher tier units for all factions are missing, one out of three factions is (apparently) going to be totally reworked at some point in the future, several promised game modes are still not there (and won't be there for a long time) and a lot of stuff in general, regardless of mode, feels very unpolished and unfinished. The game runs very sluggishly and somehow does not have the ""smoothness of a sc2"" while not having the fun ""jank"" of Wc3, AoE2 etc. The sound design has been bad from the get go and seems not to have been updated much since the first days of alpha. 

That being said, even if one were only to judge the game on what is already included while trying to be lenient and ignore how much is still missing, I still would not recommend this game to anyone in its current state. 

It is kind of hard to review this game on much other than the campaign, given the fact that 1v1 competitive while change dramatically with future reworks and balance patches. 

So the review will focus on the campaign. While there are a lot of issues with the campaign overall: subpar voice acting not helped by a lackluster script, a lot of unecessary and badly delivered exposition between missions, lack of ""life"" in the main hub between missions the overarching and main issue is that the game really struggles to deliver a story and characters one feel any reason to care about while at the same time having missions that are so straightforward/unoriginal and not engaging enough to make the fun enough to ignore the lackluster story/characters that are presented. New players will be presented with a main character who barely seems to care about anything with supporting characters whose only character traits seems to be to deliver exposition. The missions are all standard fare and beyond the very first prologue mission very easy to brease through even on brutal difficulty. If you struggle the lack of an actual save function can be extremely punishing for longer missions where a significant time spent can't be recovered because of the fairly randomly placement of autosave/checkpoints. I won't say it is not decently fun if you really like standard RTS campaigns, but I also struggle to recommend this to anyone given how many better campaigns and stories you can out there, most often for a better price. 

Overall, the main question the developers and this game has failed to answer is ""why Stormgate?"" and I fear that this question will never be answered.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"I still would not recommend this game to anyone in its current state""""}, {""""aspect"""": """"Performance"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The game runs very sluggishly""""}, {""""aspect"""": """"Audio"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"subpar voice acting not helped by a lackluster script""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Higher tier units for all factions are missing""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"beyond what seems a fairly desperate attempt to secure more income""""}, {""""aspect"""": """"Controls"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"lack of an actual save function can be extremely punishing for longer missions""""}, {""""aspect"""": """"General"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"what is already included while trying to be lenient and ignore how much is still missing""""}]"
201780389,Always a pleasure seeing incumbent players resting on their laurels being challenged by an ambitious upstart. Let's hope that this means better things for all players. :-),"[{""""aspect"""": """"General"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Let's hope that this means better things for all players""""}]"
201780015,"I think releasing the first part of the campaign and some other features free to play was a great choice, because there's no consequences to just try the game and decide for yourself if you like it.

Playing the campaign very much feels like playing the SC2 campaign, which to me is awesome. Been playing RTS since Warcraft II, and this game feels like the next step in the genre. This game shows a ton of potential, despite whatever shortcomings it had on EA release. I am so excited for an SC2 style co-op, and hope they deliver.

I really think it is only up from here as long as the studio keeps going.

My biggest complaint are the bundles. The pricing seems strange considering what is currently out, so maybe consider waiting. I liked it enough I have no problem supporting the studio now.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Playing the campaign very much feels like playing the SC2 campaign""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"My biggest complaint are the bundles. The pricing seems strange""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Been playing RTS since Warcraft II, and this game feels like the next step in the genre""""}, {""""aspect"""": """"Support"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"I liked it enough I have no problem supporting the studio now""""}]"
201777573,Started playing just getting into it and it crashes. Every time. Tested the same with Startcraft II no problems to make sure it wasn't my system  and made sure all drivers up to date.,"[{""""aspect"""": """"Performance"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"it crashes. Every time""""}]"
201776739,"If u Love RTs, you should try this game. It is Old school RTS like Starcraft and Warcraft","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"It is Old school RTS like Starcraft and Warcraft""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Old school RTS like Starcraft and Warcraft""""}]"
201775276,Good 1v1 rts game tho not the lvl of SC2 or WC3. Recommend it trying but it still needs polishing.,"[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Good 1v1 rts game tho""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Neutral"""", """"snippet"""": """"not the lvl of SC2 or WC3""""}, {""""aspect"""": """"Performance"""", """"sentiment"""": """"Neutral"""", """"snippet"""": """"it still needs polishing""""}]"
201774412,"If you��re new to the genre, you might enjoy it as a light, accessible RTS. But for those of us who were expecting the next big evolution in real-time strategy, StormGate feels more like a step back than forward.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Neutral"""", """"snippet"""": """"StormGate feels more like a step back than forward""""}]"
201774020,"So far, its much better than it was, id say its worth a go. Feels like Starcraft when i was a lad, may update my view but, i'll leave some love for now","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"its much better than it was, id say its worth a go""""}, {""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Feels like Starcraft when i was a lad""""}]"
201773481,"Disappointed to see that the paid campaign is only for one faction. I hate it. 
The HUD is also horrendous it doesnt blend well with the theme of the game 
Co-op and 3v3 is not even finished. what the  hell are you guys thinking? Is money that tight?
No I dont support this direction and therefore you get a downvote from me.","[{""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Disappointed to see that the paid campaign is only for one faction""""}, {""""aspect"""": """"Controls"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The HUD is also horrendous it doesnt blend well with the theme of the game""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Co-op and 3v3 is not even finished""""}]"
201772363,"Game does not work.  What a fucking waste of time,","[{""""aspect"""": """"Performance"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Game does not work""""}]"
201768698,"At first their support sent me the wrong key (the key of someone else), now that I got the correct key I wanted to play the campaign and it just doesn't work. 9/10 times I'm stuck either at ""Connecting"" or on the loading screen of the mission.","[{""""aspect"""": """"Support"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"their support sent me the wrong key""""}, {""""aspect"""": """"Performance"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"it just doesn't work. 9/10 times I'm stuck either at 'Connecting' or on the loading screen""""}]"
201765441,fun so far,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""fun so far""}]"
201762467,"Imagine buying this scam a year ago thinking you'd get the campaign... and you get 3 shitty missions and have to spend 25 bucks to get 9 the rest of the campaign and an unfinished story. 

It's a scam.","[{""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"have to spend 25 bucks to get 9 the rest of the campaign""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"unfinished story""""}]"
201762343,"It's free, but it feels like a showcase for donations.
","[{""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"feels like a showcase for donations""""}]"
201762028,"After more time playing the game, it is growing on me. I'm a huge fan of Starcraft 2's Co-op games, and Stormgate's is just as good if not better. There's still a few bugs to work out. I have redone the key bindings, and every now and again, they do not work correctly. I'll select my army, rebound as F2, and only part of them are selected, or the heroes get left out. I have to use the games original key binds to get it to work. Anyone who is a fan of Starcraft should give this game a try, and don't give up until you have given it a fair shot.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Stormgate's Co-op is just as good if not better""""}, {""""aspect"""": """"Bugs"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"every now and again, they do not work correctly""""}, {""""aspect"""": """"Controls"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"I have redone the key bindings, and ... only part of them are selected, or the heroes get left out""""}]"
201761685,"Definitely a massive disappointment.  You absolutely cannot be charging that much for individual co-op commanders for an unfinished mode copied map for map from SC2, or for a campaign that feels half baked still.

I've beaten all the free content on brutal, and tried a few games of 1v1, immediately realizing how absolutely shit the 1v1 versus experience is because they're trying to balance around the top competitive players instead of make a fun game.","[{""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"cannot be charging that much for individual co-op commanders""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"1v1 versus experience is ... not fun""""}, {""""aspect"""": """"Balance"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"they're trying to balance around the top competitive players instead of make a fun game""""}]"
201757761,"Nobody else dares to even try do what Blizzard did with SC2. This game isn't there yet, but it's fun right now and I hope it can get even better in the future","[{""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Nobody else dares to even try do what Blizzard did with SC2""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"it's fun right now and I hope it can get even better in the future""""}]"
201757326,My review is meant as an endorsement of the free stuff in its current state. YMMV for the campaign but it seems pretty good from what I've played.,"[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"endorsement of the free stuff in its current state""""}]"
201757170,"Had high expectations for this one but something feels wrong.

- Outdated graphics maybe? Had to check my settings several times because even with the ""ultra"" settings the graphics feel low res or cheap for 2025

- Over complex units with too many powers and items?
Maybe I'm just getting old, but there are too many little powers and stuff to keep track while you are trying to command your army on several fronts and keep an eye on your base. Is starting to feel like an RTS wanna be MOBA and it falls short in both ends.

- Bad launch strategy?
The free campaign levels are kind of boring and don't show the true potential of the game at all. If you play the skirmish and try the other teams you may want to play a little more.

Nice try but was expecting something different for sure","[{""""aspect"""": """"Graphics"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"even with the 'ultra' settings the graphics feel low res or cheap for 2025""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"too many little powers and stuff to keep track while you are trying to command your army""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The free campaign levels are kind of boring and don't show the true potential of the game""""}]"
201755747,"DO YOU WANT BASIC EDITION OR DELUXE EDITION OR ULTIMATE EDITION OR ULTIMATE EARLY ACCESS PACK EDITION OR

forget this.
should have just sold me the game at a fixed price point.","[{""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"should have just sold me the game at a fixed price point""""}]"
201753618,"I feel like all I'm doing, no matter what faction or whatever you call it is I'm playing, is put building upon building upon building upon building down. Then, as for units, none of them feel fun. They just feel so meh. All of them. In SC2 the units all felt, and looked like, what they were made to do. Idk the game just feels weird. 

tl;dr - units dont feel fun, and so much building upon building. Nothing feels good

Giving recommendation as its a decent time killer and yes its playable, but just doesn't feel satisfying at all.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"units dont feel fun, and so much building upon building. Nothing feels good""""}]"
201753052,"A Storm of Missed Potential and Mediocrity

Stormgate bills itself as the next evolution of RTS, but what it actually delivers is a bland, uninspired slog that somehow manages to feel both unfinished and outdated at the same time. This game isn��t just ��less than basic�� it��s practically a masterclass in how not to design a modern RTS.

Let��s start with the gameplay, or rather, the absence of it. The core mechanics are mindless, with almost no depth or meaningful decisions. The lack of a proper tutorial is baffling, unless the devs only intended this game for people who already know how to play Starcraft. Anyone new to the genre is left to flounder in a sea of half-explained mechanics and UI clutter. It��s less a learning curve and more a brick wall.

The writing? Imagine a high school creative writing assignment that was turned in five minutes before the deadline. The dialogue is cringeworthy, the world-building is paper-thin, and worst of all, it takes itself seriously. It wants to be epic but ends up sounding like bad fan fiction.

Voice acting is a mixed bag, with some performances standing out only because of how painfully bad others are. ��Tripp�� the robot character, is particularly grating, an ear sore that somehow made it through multiple development stages without anyone saying, ��Hey, this is awful.��

Visually, Stormgate goes for a stylized art direction but lands squarely in the realm of generic and forgettable. It lacks the crisp, iconic look of Starcraft II and instead feels like an asset store demo. There��s no visual flair, no wow factor, just more muddy designs and uninspired animations.

And here��s the kicker, Starcraft II, a decade-old game, is not only free but still miles ahead in every single category, gameplay, story, visuals, voice acting, and polish. Why anyone would play Stormgate over a proven classic is beyond me.

In a market with RTS giants still standing tall, Stormgate doesn��t just fall short, it never even showed up to compete. Do yourself a favor. Skip this empty husk of a game and go play something that respects your time.

1/5  A relic of what could��ve been, buried under layers of mediocrity.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The core mechanics are mindless, with almost no depth or meaningful decisions""""}, {""""aspect"""": """"Controls"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The lack of a proper tutorial is baffling""""}, {""""aspect"""": """"General"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The dialogue is cringeworthy, the world-building is paper-thin""""}, {""""aspect"""": """"Audio"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"some performances standing out only because of how painfully bad others are""""}, {""""aspect"""": """"Graphics"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"It lacks the crisp, iconic look of Starcraft II and instead feels like an asset store demo""""}]"
201752389,i love playing this game and watching the victory screen for 1 limbillion hours,"[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"i love playing this game and watching the victory screen for 1 limbillion hours""""}]"
201750860,"I am so disappointed in this game. First of all you don't make a strategy game with so high hardware requirements that maybe not real pro gamers, who like mainly strategy games, but do not care about graphics quality too much can't play with.
Second: the very short part I was able to play, was boring. A good idea, but needs to be replanned.","[{""""aspect"""": """"Performance"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"you don't make a strategy game with so high hardware requirements""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"the very short part I was able to play, was boring""""}]"
201750114,"the game definitely has potential and has shown improvement but it is still very rough around the edges rn, I would recommend it just to try the pvp but campaign and co-op are a scam
I spent 25$ for the early access campaign (3 missions) and now I have to spend another 25$ for the rest? and 10 whole dollars for each co-op commander, and only 1 free one?
I understand needing to make money off a f2p game but this is just a complete rip off, especially for a game with such slow and honestly lackluster development","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"the game definitely has potential and has shown improvement""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"I spent 25$ for the early access campaign (3 missions) and now I have to spend another 25$ for the rest? and 10 whole dollars for each co-op commander, and only 1 free one?""""}]"
201743959,The campaign is pretty good so far.,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""the campaign is pretty good so far.""}]"
201740784,"I had helped Kickstart this game because I thought that it would be a glorious return to StarCraft 2 and Command and Conquer. Unfortunately, whatever it was going on behind the scenes, they didn't build a solid foundation to bring players in. Now, this is very likely going to be a slow death of a game that had great potential.

Paying more money for a full campaign is unreasonable. 

The storytelling and voice acting is mediocre.

There isn't any challenge to the game.

Currently, there are no ways to manually save, just check points. There's a moderator in the discussion forum, that defended the lack of a manual save, ""It's called an ""achievement"". Food for thought.""

https://steamcommunity.com/app/2012510/discussions/0/597408383633498196/","[{""""aspect"""": """"Nostalgia/DevPedigree"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"I had helped Kickstart this game because I thought that it would be a glorious return to StarCraft 2 and Command and Conquer. Unfortunately, whatever it was going on behind the scenes, they didn't build a solid foundation to bring players in.""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Paying more money for a full campaign is unreasonable.""""}, {""""aspect"""": """"Audio"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The storytelling and voice acting is mediocre.""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"There isn't any challenge to the game.""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Currently, there are no ways to manually save, just check points.""""}, {""""aspect"""": """"Support"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"There's a moderator in the discussion forum, that defended the lack of a manual save, 'It's called an ""achievement"".'""""}]"
201739409,i mean cool game but one 1v1 for pvp is kinda stupid where is 2v2 and 3v3,"[{""""aspect"""": """"Matchmaking"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"one 1v1 for pvp is kinda stupid where is 2v2 and 3v3""""}]"
